bias,word.lower(),word.isupper(),word.istitle(),word.isdigit(),hasNumber,word[-3:],word[:3],stopword,postag,BOS,-1:word.lower(),-1:word.istitle(),-1:word.isupper(),-1:word.isdigit(),-1:hasNumber,-1:stopword,-1:postag,+1:word.lower(),+1:word.istitle(),+1:word.isupper(),+1:word.isdigit(),+1:hasNumber,+1:stopword,+1:postag,EOS,label
1.0,selang,False,True,False,False,ang,Sel,False,NNP,True,None,None,None,None,None,None,None,air,True,False,False,False,False,NNP,False,B-TYPE
1.0,air,False,True,False,False,Air,Air,False,NNP,selang,True,False,False,False,False,NNP,False,magic,True,False,False,False,False,NNP,False,I-TYPE
1.0,magic,False,True,False,False,gic,Mag,False,NNP,air,True,False,False,False,False,NNP,False,hose,True,False,False,False,False,NNP,False,B-BRAND
1.0,hose,False,True,False,False,ose,Hos,False,NNP,magic,True,False,False,False,False,NNP,False,"22,5m",False,False,False,True,False,NNP,False,I-BRAND
1.0,"22,5m",False,False,False,True,",5m","22,",False,NNP,hose,True,False,False,False,False,NNP,False,murah,False,True,False,False,False,NNP,False,B-DIMENSION
1.0,murah,True,False,False,False,RAH,MUR,False,NNP,"22,5m",False,False,False,True,False,NNP,False,dan,False,True,False,False,False,NNP,False,O
1.0,dan,True,False,False,False,DAN,DAN,False,NNP,murah,False,True,False,False,False,NNP,False,berkualitas,False,True,False,False,False,NNP,False,O
1.0,berkualitas,True,False,False,False,TAS,BER,False,NNP,dan,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,dialogue,False,True,False,False,gue,Dia,False,NNP,True,None,None,None,None,None,None,None,dgg,False,True,False,False,False,NNP,False,B-BRAND
1.0,dgg,True,False,False,False,DGG,DGG,False,NNP,dialogue,True,False,False,False,False,NNP,False,1008,False,False,True,True,False,CD,False,B-NAME
1.0,1008,False,False,True,True,008,100,False,CD,dgg,False,True,False,False,False,NNP,False,gendongan,True,False,False,False,False,NNP,False,I-NAME
1.0,gendongan,False,True,False,False,gan,Gen,False,NNP,1008,False,False,True,True,False,CD,False,bayi,True,False,False,False,False,NNP,False,B-TYPE
1.0,bayi,False,True,False,False,ayi,Bay,False,NNP,gendongan,True,False,False,False,False,NNP,False,terbaru,True,False,False,False,False,NNP,False,I-TYPE
1.0,terbaru,False,True,False,False,aru,Ter,False,NNP,bayi,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,aux,False,True,False,False,Aux,Aux,False,NNP,True,None,None,None,None,None,None,None,jack,True,False,False,False,False,NNP,False,B-TYPE
1.0,jack,False,True,False,False,ack,Jac,False,NNP,aux,True,False,False,False,False,NNP,False,audio,True,False,False,False,False,NNP,False,I-TYPE
1.0,audio,False,True,False,False,dio,Aud,False,NNP,jack,True,False,False,False,False,NNP,False,female,True,False,False,False,False,NNP,False,I-TYPE
1.0,female,False,True,False,False,ale,Fem,False,NNP,audio,True,False,False,False,False,NNP,False,to,True,False,False,False,False,NNP,False,I-TYPE
1.0,to,False,True,False,False,To,To,False,NNP,female,True,False,False,False,False,NNP,False,2,False,False,True,True,False,CD,False,I-TYPE
1.0,2,False,False,True,True,2,2,False,CD,to,True,False,False,False,False,NNP,False,male,True,False,False,False,False,NNP,False,I-TYPE
1.0,male,False,True,False,False,ale,Mal,False,NNP,2,False,False,True,True,False,CD,False,3.5mm,False,False,False,True,False,NNP,False,I-TYPE
1.0,3.5mm,False,False,False,True,5mm,3.5,False,NNP,male,True,False,False,False,False,NNP,False,mic,True,False,False,False,False,NNP,False,B-DIMENSION
1.0,mic,False,True,False,False,Mic,Mic,False,NNP,3.5mm,False,False,False,True,False,NNP,False,splitter,True,False,False,False,False,NNP,False,B-TYPE
1.0,splitter,False,True,False,False,ter,Spl,False,NNP,mic,True,False,False,False,False,NNP,False,cable,True,False,False,False,False,NNP,False,I-TYPE
1.0,cable,False,True,False,False,ble,Cab,False,NNP,splitter,True,False,False,False,False,NNP,False,headphone,True,False,False,False,False,NNP,False,I-TYPE
1.0,headphone,False,True,False,False,one,Hea,False,NNP,cable,True,False,False,False,False,NNP,False,laptop,True,False,False,False,False,NNP,False,B-TYPE
1.0,laptop,False,True,False,False,top,Lap,False,NNP,headphone,True,False,False,False,False,NNP,False,pc,False,True,False,False,False,NNP,False,B-TYPE
1.0,pc,True,False,False,False,PC,PC,False,NNP,laptop,True,False,False,False,False,NNP,False,audio,True,False,False,False,False,NNP,False,B-TYPE
1.0,audio,False,True,False,False,dio,Aud,False,NNP,pc,False,True,False,False,False,NNP,False,cable,True,False,False,False,False,NNP,False,B-TYPE
1.0,cable,False,True,False,False,ble,Cab,False,NNP,audio,True,False,False,False,False,NNP,False,4,False,False,True,True,False,CD,False,I-TYPE
1.0,4,False,False,True,True,4,4,False,CD,cable,True,False,False,False,False,NNP,False,segment,True,False,False,False,False,NNP,False,I-TYPE
1.0,segment,False,True,False,False,ent,Seg,False,NNP,4,False,False,True,True,False,CD,False,3.5mm,False,False,False,True,False,NNP,False,I-TYPE
1.0,3.5mm,False,False,False,True,5mm,3.5,False,NNP,segment,True,False,False,False,False,NNP,False,female,True,False,False,False,False,NNP,False,I-TYPE
1.0,female,False,True,False,False,ale,Fem,False,NNP,3.5mm,False,False,False,True,False,NNP,False,to,True,False,False,False,False,NNP,False,I-TYPE
1.0,to,False,True,False,False,To,To,False,NNP,female,True,False,False,False,False,NNP,False,dual,True,False,False,False,False,NNP,False,I-TYPE
1.0,dual,False,True,False,False,ual,Dua,False,NNP,to,True,False,False,False,False,NNP,False,3,False,False,True,True,False,NNP,False,I-TYPE
1.0,3,False,False,True,True,3,3,False,NNP,dual,True,False,False,False,False,NNP,False,segment,True,False,False,False,False,NNP,False,I-TYPE
1.0,segment,False,True,False,False,ent,Seg,False,NNP,3,False,False,True,True,False,NNP,False,male,True,False,False,False,False,NNP,False,I-TYPE
1.0,male,False,True,False,False,ale,Mal,False,NNP,segment,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-TYPE
1.0,axora,True,False,False,False,ORA,AXO,False,NNP,True,None,None,None,None,None,None,None,necklace,True,False,False,False,False,NNP,False,B-BRAND
1.0,necklace,False,True,False,False,ace,Nec,False,NNP,axora,False,True,False,False,False,NNP,False,18k,True,True,False,True,False,CD,False,B-TYPE
1.0,18k,True,True,False,True,18K,18K,False,CD,necklace,True,False,False,False,False,NNP,False,gold,True,False,False,False,False,NNP,False,B-COLOR
1.0,gold,False,True,False,False,old,Gol,False,NNP,18k,True,True,False,True,False,CD,False,plated,True,False,False,False,False,NNP,False,I-COLOR
1.0,plated,False,True,False,False,ted,Pla,False,NNP,gold,True,False,False,False,False,NNP,False,tn0137,False,True,False,True,False,NNP,False,I-COLOR
1.0,tn0137,True,False,False,True,137,TN0,False,NNP,plated,True,False,False,False,False,NNP,False,free,False,True,False,False,False,NNP,False,O
1.0,free,True,False,False,False,REE,FRE,False,NNP,tn0137,False,True,False,True,False,NNP,False,shipping,False,True,False,False,False,NNP,False,O
1.0,shipping,True,False,False,False,ING,SHI,False,NNP,free,False,True,False,False,False,NNP,False,!!!,False,False,False,False,False,Z,False,O
1.0,!!!,False,False,False,False,!!!,!!!,False,Z,shipping,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,spotec,False,True,False,False,tec,Spo,False,NNP,True,None,None,None,None,None,None,None,unlimited,True,False,False,False,False,NNP,False,B-BRAND
1.0,unlimited,False,True,False,False,ted,Unl,False,NNP,spotec,True,False,False,False,False,NNP,False,sepatu,True,False,False,False,False,NNP,False,B-NAME
1.0,sepatu,False,True,False,False,atu,Sep,False,NNP,unlimited,True,False,False,False,False,NNP,False,lari,True,False,False,False,False,NNP,False,B-TYPE
1.0,lari,False,True,False,False,ari,Lar,False,NNP,sepatu,True,False,False,False,False,NNP,False,dark,True,False,False,False,False,NNP,False,I-TYPE
1.0,dark,False,True,False,False,ark,Dar,False,NNP,lari,True,False,False,False,False,NNP,False,grey/orange,True,False,False,False,False,NNP,False,B-COLOR
1.0,grey/orange,False,True,False,False,nge,Gre,False,NNP,dark,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-COLOR
1.0,mencegah,False,True,False,False,gah,Men,False,NNP,True,None,None,None,None,None,None,None,kepala,True,False,False,False,False,NNP,False,O
1.0,kepala,False,True,False,False,ala,Kep,False,NNP,mencegah,True,False,False,False,False,NNP,False,datar,True,False,False,False,False,NNP,False,O
1.0,datar,False,True,False,False,tar,Dat,False,NNP,kepala,True,False,False,False,False,NNP,False,bantal,True,False,False,False,False,NNP,False,O
1.0,bantal,False,True,False,False,tal,Ban,False,NNP,datar,True,False,False,False,False,NNP,False,lembut,True,False,False,False,False,NNP,False,B-TYPE
1.0,lembut,False,True,False,False,but,Lem,False,NNP,bantal,True,False,False,False,False,NNP,False,bayi,True,False,False,False,False,NNP,False,O
1.0,bayi,False,True,False,False,ayi,Bay,False,NNP,lembut,True,False,False,False,False,NNP,False,panda,True,False,False,False,False,NNP,False,B-AGE
1.0,panda,False,True,False,False,nda,Pan,False,NNP,bayi,True,False,False,False,False,NNP,False,tidur,True,False,False,False,False,NNP,False,B-THEME
1.0,tidur,False,True,False,False,dur,Tid,False,NNP,panda,True,False,False,False,False,NNP,False,positioner,True,False,False,False,False,NNP,False,O
1.0,positioner,False,True,False,False,ner,Pos,False,NNP,tidur,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-TYPE
1.0,playmat,True,False,False,False,MAT,PLA,False,NNP,True,None,None,None,None,None,None,None,pumpee,False,True,False,False,False,NNP,False,B-TYPE
1.0,pumpee,True,False,False,False,PEE,PUM,False,NNP,playmat,False,True,False,False,False,NNP,False,candy,False,True,False,False,False,NNP,False,B-BRAND
1.0,candy,True,False,False,False,NDY,CAN,False,NNP,pumpee,False,True,False,False,False,NNP,False,pop,False,True,False,False,False,NNP,False,B-NAME
1.0,pop,True,False,False,False,POP,POP,False,NNP,candy,False,True,False,False,False,NNP,False,playmat,False,True,False,False,False,NNP,False,I-NAME
1.0,playmat,True,False,False,False,MAT,PLA,False,NNP,pop,False,True,False,False,False,NNP,False,pumpee,False,True,False,False,False,NNP,False,B-TYPE
1.0,pumpee,True,False,False,False,PEE,PUM,False,NNP,playmat,False,True,False,False,False,NNP,False,motif,False,True,False,False,False,NNP,False,B-BRAND
1.0,motif,True,False,False,False,TIF,MOT,False,NNP,pumpee,False,True,False,False,False,NNP,False,baru,False,True,False,False,False,NNP,False,O
1.0,baru,True,False,False,False,ARU,BAR,False,NNP,motif,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,asus,False,True,False,False,sus,Asu,False,NNP,True,None,None,None,None,None,None,None,vga,False,True,False,False,False,NNP,False,B-BRAND
1.0,vga,True,False,False,False,VGA,VGA,False,NNP,asus,True,False,False,False,False,NNP,False,card,True,False,False,False,False,NNP,False,B-TYPE
1.0,card,False,True,False,False,ard,Car,False,NNP,vga,False,True,False,False,False,NNP,False,geforce,True,False,False,False,False,NNP,False,I-TYPE
1.0,geforce,False,True,False,False,rce,Gef,False,NNP,card,True,False,False,False,False,NNP,False,gtx,False,True,False,False,False,NNP,False,B-NAME
1.0,gtx,True,False,False,False,GTX,GTX,False,NNP,geforce,True,False,False,False,False,NNP,False,950,False,False,True,True,False,NNP,False,I-NAME
1.0,950,False,False,True,True,950,950,False,NNP,gtx,False,True,False,False,False,NNP,False,mini,False,True,False,False,False,NNP,False,I-NAME
1.0,mini,True,False,False,False,INI,MIN,False,NNP,950,False,False,True,True,False,NNP,False,2gb,False,True,False,True,False,CD,False,O
1.0,2gb,True,False,False,True,2GB,2GB,False,CD,mini,False,True,False,False,False,NNP,False,ddr5,False,True,False,True,False,CD,False,B-CAPACITY
1.0,ddr5,True,False,False,True,DR5,DDR,False,CD,2gb,False,True,False,True,False,CD,False,True,None,None,None,None,None,None,None,O
1.0,xl,True,False,False,False,XL,XL,False,NNP,True,None,None,None,None,None,None,None,hotrod,True,False,False,False,False,NNP,False,B-BRAND
1.0,hotrod,False,True,False,False,rod,Hot,False,NNP,xl,False,True,False,False,False,NNP,False,pro,True,False,False,False,False,NNP,False,B-NAME
1.0,pro,False,True,False,False,Pro,Pro,False,NNP,hotrod,True,False,False,False,False,NNP,False,24jam,False,False,False,True,False,CD,False,I-NAME
1.0,24jam,False,False,False,True,jam,24j,False,CD,pro,True,False,False,False,False,NNP,False,"3,5gb",False,True,False,True,False,CD,False,I-NAME
1.0,"3,5gb",True,False,False,True,5GB,"3,5",False,CD,24jam,False,False,False,True,False,CD,False,(2g/3g),True,True,False,True,False,CD,False,O
1.0,(2g/3g),True,True,False,True,3G),(2G,False,CD,"3,5gb",False,True,False,True,False,CD,False,tembak,True,False,False,False,False,NNP,False,O
1.0,tembak,False,True,False,False,bak,Tem,False,NNP,(2g/3g),True,True,False,True,False,CD,False,inject,True,False,False,False,False,NNP,False,O
1.0,inject,False,True,False,False,ect,Inj,False,NNP,tembak,True,False,False,False,False,NNP,False,isi,True,False,False,False,False,NNP,False,O
1.0,isi,False,True,False,False,Isi,Isi,False,NNP,inject,True,False,False,False,False,NNP,False,ulang,True,False,False,False,False,NNP,False,O
1.0,ulang,False,True,False,False,ang,Ula,False,NNP,isi,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,wonder,False,True,False,False,der,Won,False,NNP,True,None,None,None,None,None,None,None,trail,True,False,False,False,False,NNP,False,B-NAME
1.0,trail,False,True,False,False,ail,Tra,False,NNP,wonder,True,False,False,False,False,NNP,False,mix,True,False,False,False,False,NNP,False,I-NAME
1.0,mix,False,True,False,False,Mix,Mix,False,NNP,trail,True,False,False,False,False,NNP,False,500gr,False,False,False,True,False,NNP,False,I-NAME
1.0,500gr,False,False,False,True,0gr,500,False,NNP,mix,True,False,False,False,False,NNP,False,mixed,True,False,False,False,False,NNP,False,B-MASS
1.0,mixed,False,True,False,False,xed,Mix,False,NNP,500gr,False,False,False,True,False,NNP,False,nut,True,False,False,False,False,NNP,False,B-TYPE
1.0,nut,False,True,False,False,Nut,Nut,False,NNP,mixed,True,False,False,False,False,NNP,False,500,False,False,True,True,False,CD,False,I-TYPE
1.0,500,False,False,True,True,500,500,False,CD,nut,True,False,False,False,False,NNP,False,gram,False,False,False,False,False,NND,False,B-MASS
1.0,gram,False,False,False,False,ram,gra,False,NND,500,False,False,True,True,False,CD,False,True,None,None,None,None,None,None,None,I-MASS
1.0,disney,True,False,False,False,NEY,DIS,False,NNP,True,None,None,None,None,None,None,None,korek,False,True,False,False,False,NNP,False,B-THEME
1.0,korek,True,False,False,False,REK,KOR,False,NNP,disney,False,True,False,False,False,NNP,False,kuping,False,True,False,False,False,NNP,False,B-TYPE
1.0,kuping,True,False,False,False,ING,KUP,False,NNP,korek,False,True,False,False,False,NNP,False,nyala,False,True,False,False,False,NNP,False,I-TYPE
1.0,nyala,True,False,False,False,ALA,NYA,False,NNP,kuping,False,True,False,False,False,NNP,False,motif,False,True,False,False,False,NNP,False,O
1.0,motif,True,False,False,False,TIF,MOT,False,NNP,nyala,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,tas,False,True,False,False,Tas,Tas,False,NNP,True,None,None,None,None,None,None,None,wanita,True,False,False,False,False,NNP,False,B-TYPE
1.0,wanita,False,True,False,False,ita,Wan,False,NNP,tas,True,False,False,False,False,NNP,False,fashion,True,False,False,False,False,NNP,False,B-GENDER
1.0,fashion,False,True,False,False,ion,Fas,False,NNP,wanita,True,False,False,False,False,NNP,False,zahra,True,False,False,False,False,NNP,False,O
1.0,zahra,False,True,False,False,hra,Zah,False,NNP,fashion,True,False,False,False,False,NNP,False,aneka,True,False,False,False,False,NNP,False,B-BRAND
1.0,aneka,False,True,False,False,eka,Ane,False,NNP,zahra,True,False,False,False,False,NNP,False,warna,True,False,False,False,False,NNP,False,O
1.0,warna,False,True,False,False,rna,War,False,NNP,aneka,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,[,False,False,False,False,[,[,False,Z,True,None,None,None,None,None,None,None,etude,True,False,False,False,False,NNP,False,O
1.0,etude,False,True,False,False,ude,Etu,False,NNP,[,False,False,False,False,False,Z,False,house,True,False,False,False,False,NNP,False,B-BRAND
1.0,house,False,True,False,False,use,Hou,False,NNP,etude,True,False,False,False,False,NNP,False,],False,False,False,False,False,Z,False,I-BRAND
1.0,],False,False,False,False,],],False,Z,house,True,False,False,False,False,NNP,False,ac,True,False,False,False,False,NNP,False,O
1.0,ac,False,True,False,False,Ac,Ac,False,NNP,],False,False,False,False,False,Z,False,clinic,True,False,False,False,False,NNP,False,B-NAME
1.0,clinic,False,True,False,False,nic,Cli,False,NNP,ac,True,False,False,False,False,NNP,False,daily,True,False,False,False,False,NNP,False,I-NAME
1.0,daily,False,True,False,False,ily,Dai,False,NNP,clinic,True,False,False,False,False,NNP,False,acne,True,False,False,False,False,NNP,False,I-NAME
1.0,acne,False,True,False,False,cne,Acn,False,NNP,daily,True,False,False,False,False,NNP,False,foam,True,False,False,False,False,NNP,False,I-NAME
1.0,foam,False,True,False,False,oam,Foa,False,NNP,acne,True,False,False,False,False,NNP,False,cleanser,True,False,False,False,False,NNP,False,I-NAME
1.0,cleanser,False,True,False,False,ser,Cle,False,NNP,foam,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-NAME
1.0,cetakan,False,True,False,False,kan,Cet,False,VB,True,None,None,None,None,None,None,None,kukis,True,False,False,False,False,NNP,False,B-TYPE
1.0,kukis,False,True,False,False,kis,Kuk,False,NNP,cetakan,True,False,False,False,False,VB,False,stainless,False,False,False,False,False,FW,False,I-TYPE
1.0,stainless,False,False,False,False,ess,sta,False,FW,kukis,True,False,False,False,False,NNP,False,steel,False,False,False,False,False,FW,False,B-MATERIAL
1.0,steel,False,False,False,False,eel,ste,False,FW,stainless,False,False,False,False,False,FW,False,aneka,False,False,False,False,False,PRP,False,I-MATERIAL
1.0,aneka,False,False,False,False,eka,ane,False,PRP,steel,False,False,False,False,False,FW,False,bentuk,False,False,False,False,False,VB,False,O
1.0,bentuk,False,False,False,False,tuk,ben,False,VB,aneka,False,False,False,False,False,PRP,False,True,None,None,None,None,None,None,None,O
1.0,htc,True,False,False,False,HTC,HTC,False,NNP,True,None,None,None,None,None,None,None,u11,True,True,False,True,False,NNP,False,B-BRAND
1.0,u11,True,True,False,True,U11,U11,False,NNP,htc,False,True,False,False,False,NNP,False,silver,False,True,False,False,False,NNP,False,B-NAME
1.0,silver,True,False,False,False,VER,SIL,False,NNP,u11,True,True,False,True,False,NNP,False,128gb-6gb,False,True,False,True,False,CD,False,B-COLOR
1.0,128gb-6gb,True,False,False,True,6GB,128,False,CD,silver,False,True,False,False,False,NNP,False,bnob,False,True,False,False,False,NNP,False,O
1.0,bnob,True,False,False,False,NOB,BNO,False,NNP,128gb-6gb,False,True,False,True,False,CD,False,True,None,None,None,None,None,None,None,O
1.0,alexandre,False,True,False,False,dre,Ale,False,NNP,True,None,None,None,None,None,None,None,christie,True,False,False,False,False,NNP,False,B-BRAND
1.0,christie,False,True,False,False,tie,Chr,False,NNP,alexandre,True,False,False,False,False,NNP,False,2455,False,False,True,True,False,CD,False,I-BRAND
1.0,2455,False,False,True,True,455,245,False,CD,christie,True,False,False,False,False,NNP,False,ld,False,True,False,False,False,NNP,False,B-NAME
1.0,ld,True,False,False,False,LD,LD,False,NNP,2455,False,False,True,True,False,CD,False,stainless,True,False,False,False,False,NNP,False,I-NAME
1.0,stainless,False,True,False,False,ess,Sta,False,NNP,ld,False,True,False,False,False,NNP,False,dial,True,False,False,False,False,NNP,False,O
1.0,dial,False,True,False,False,ial,Dia,False,NNP,stainless,True,False,False,False,False,NNP,False,"color"">silver</enamex>",False,False,False,False,False,NNP,False,O
1.0,"color"">silver</enamex>",False,False,False,False,EX>,COL,False,NNP,dial,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,sony,False,True,False,False,ony,Son,False,NNP,True,None,None,None,None,None,None,None,xperia,False,True,False,False,False,NNP,False,B-BRAND
1.0,xperia,True,False,False,False,RIA,XPE,False,NNP,sony,True,False,False,False,False,NNP,False,z1,True,True,False,True,False,NNP,False,B-NAME
1.0,z1,True,True,False,True,Z1,Z1,False,NNP,xperia,False,True,False,False,False,NNP,False,16gb,False,True,False,True,False,CD,False,I-NAME
1.0,16gb,True,False,False,True,6GB,16G,False,CD,z1,True,True,False,True,False,NNP,False,True,None,None,None,None,None,None,None,B-CAPACITY
1.0,asus,False,True,False,False,sus,Asu,False,NNP,True,None,None,None,None,None,None,None,zenfone,True,False,False,False,False,NNP,False,B-BRAND
1.0,zenfone,False,True,False,False,one,Zen,False,NNP,asus,True,False,False,False,False,NNP,False,5,False,False,True,True,False,CD,False,B-NAME
1.0,5,False,False,True,True,5,5,False,CD,zenfone,True,False,False,False,False,NNP,False,ram,False,True,False,False,False,NN,False,I-NAME
1.0,ram,True,False,False,False,RAM,RAM,False,NN,5,False,False,True,True,False,CD,False,1gb,False,True,False,True,False,CD,False,O
1.0,1gb,True,False,False,True,1GB,1GB,False,CD,ram,False,True,False,False,False,NN,False,memory,True,False,False,False,False,NNP,False,B-CAPACITY
1.0,memory,False,True,False,False,ory,Mem,False,NNP,1gb,False,True,False,True,False,CD,False,8gb,False,True,False,True,False,CD,False,O
1.0,8gb,True,False,False,True,8GB,8GB,False,CD,memory,True,False,False,False,False,NNP,False,black,True,False,False,False,False,NNP,False,B-RAM
1.0,black,False,True,False,False,ack,Bla,False,NNP,8gb,False,True,False,True,False,CD,False,True,None,None,None,None,None,None,None,B-COLOR
1.0,[,False,False,False,False,[,[,False,Z,True,None,None,None,None,None,None,None,gw,False,True,False,False,False,NNP,False,O
1.0,gw,True,False,False,False,GW,GW,False,NNP,[,False,False,False,False,False,Z,False,],False,False,False,False,False,Z,False,B-BRAND
1.0,],False,False,False,False,],],False,Z,gw,False,True,False,False,False,NNP,False,setelan,True,False,False,False,False,NNP,False,O
1.0,setelan,False,True,False,False,lan,Set,False,NNP,],False,False,False,False,False,Z,False,gw,False,True,False,False,False,NNP,False,B-TYPE
1.0,gw,True,False,False,False,GW,GW,False,NNP,setelan,True,False,False,False,False,NNP,False,84,False,False,True,True,False,NNP,False,B-BRAND
1.0,84,False,False,True,True,84,84,False,NNP,gw,False,True,False,False,False,NNP,False,boys,True,False,False,False,False,NNP,False,O
1.0,boys,False,True,False,False,oys,Boy,False,NNP,84,False,False,True,True,False,NNP,False,girls,True,False,False,False,False,NNP,False,B-GENDER
1.0,girls,False,True,False,False,rls,Gir,False,NNP,boys,True,False,False,False,False,NNP,False,size,True,False,False,False,False,NNP,False,B-GENDER
1.0,size,False,True,False,False,ize,Siz,False,NNP,girls,True,False,False,False,False,NNP,False,95-140,False,False,False,True,False,CD,False,O
1.0,95-140,False,False,False,True,140,95-,False,CD,size,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-DIMENSION
1.0,madu,False,True,False,False,adu,Mad,False,NNP,True,None,None,None,None,None,None,None,ibu,True,False,False,False,False,NNP,False,B-TYPE
1.0,ibu,False,True,False,False,Ibu,Ibu,False,NNP,madu,True,False,False,False,False,NNP,False,hamil,True,False,False,False,False,NNP,False,I-TYPE
1.0,hamil,False,True,False,False,mil,Ham,False,NNP,ibu,True,False,False,False,False,NNP,False,al,True,False,False,False,False,NNP,False,I-TYPE
1.0,al,False,True,False,False,Al,Al,False,NNP,hamil,True,False,False,False,False,NNP,False,mabruroh,True,False,False,False,False,NNP,False,B-BRAND
1.0,mabruroh,False,True,False,False,roh,Mab,False,NNP,al,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-BRAND
1.0,tas,False,True,False,False,Tas,Tas,False,NNP,True,None,None,None,None,None,None,None,kamera,True,False,False,False,False,NNP,False,B-TYPE
1.0,kamera,False,True,False,False,era,Kam,False,NNP,tas,True,False,False,False,False,NNP,False,selempang,True,False,False,False,False,NNP,False,I-TYPE
1.0,selempang,False,True,False,False,ang,Sel,False,NNP,kamera,True,False,False,False,False,NNP,False,stylish,True,False,False,False,False,NNP,False,I-TYPE
1.0,stylish,False,True,False,False,ish,Sty,False,NNP,selempang,True,False,False,False,False,NNP,False,pria,True,False,False,False,False,NNP,False,O
1.0,pria,False,True,False,False,ria,Pri,False,NNP,stylish,True,False,False,False,False,NNP,False,wanita,True,False,False,False,False,NNP,False,B-GENDER
1.0,wanita,False,True,False,False,ita,Wan,False,NNP,pria,True,False,False,False,False,NNP,False,for,False,False,False,False,False,NNP,False,B-GENDER
1.0,for,False,False,False,False,for,for,False,NNP,wanita,True,False,False,False,False,NNP,False,digital,True,False,False,False,False,NNP,False,O
1.0,digital,False,True,False,False,tal,Dig,False,NNP,for,False,False,False,False,False,NNP,False,camera,True,False,False,False,False,NNP,False,B-TYPE
1.0,camera,False,True,False,False,era,Cam,False,NNP,digital,True,False,False,False,False,NNP,False,bag,True,False,False,False,False,NNP,False,I-TYPE
1.0,bag,False,True,False,False,Bag,Bag,False,NNP,camera,True,False,False,False,False,NNP,False,dslr,False,True,False,False,False,NNP,False,I-TYPE
1.0,dslr,True,False,False,False,SLR,DSL,False,NNP,bag,True,False,False,False,False,NNP,False,mirrorless,True,False,False,False,False,NNP,False,B-TYPE
1.0,mirrorless,False,True,False,False,ess,Mir,False,NNP,dslr,False,True,False,False,False,NNP,False,prosumer,True,False,False,False,False,NNP,False,B-TYPE
1.0,prosumer,False,True,False,False,mer,Pro,False,NNP,mirrorless,True,False,False,False,False,NNP,False,pocket,True,False,False,False,False,NNP,False,B-TYPE
1.0,pocket,False,True,False,False,ket,Poc,False,NNP,prosumer,True,False,False,False,False,NNP,False,logo,True,False,False,False,False,NNP,False,O
1.0,logo,False,True,False,False,ogo,Log,False,NNP,pocket,True,False,False,False,False,NNP,False,national,True,False,False,False,False,NNP,False,O
1.0,national,False,True,False,False,nal,Nat,False,NNP,logo,True,False,False,False,False,NNP,False,geographic,True,False,False,False,False,NNP,False,B-THEME
1.0,geographic,False,True,False,False,hic,Geo,False,NNP,national,True,False,False,False,False,NNP,False,type,True,False,False,False,False,NNP,False,I-THEME
1.0,type,False,True,False,False,ype,Typ,False,NNP,geographic,True,False,False,False,False,NNP,False,6,False,False,True,True,False,NNP,False,O
1.0,6,False,False,True,True,6,6,False,NNP,type,True,False,False,False,False,NNP,False,black,True,False,False,False,False,NNP,False,O
1.0,black,False,True,False,False,ack,Bla,False,NNP,6,False,False,True,True,False,NNP,False,True,None,None,None,None,None,None,None,B-COLOR
1.0,ego,False,False,False,False,ego,ego,False,FW,True,None,None,None,None,None,None,None,evod,False,False,False,False,False,FW,False,B-NAME
1.0,evod,False,False,False,False,vod,evo,False,FW,ego,False,False,False,False,False,FW,False,True,None,None,None,None,None,None,None,I-NAME
1.0,cadbury,False,True,False,False,ury,Cad,False,NNP,True,None,None,None,None,None,None,None,hot,True,False,False,False,False,NNP,False,B-BRAND
1.0,hot,False,True,False,False,Hot,Hot,False,NNP,cadbury,True,False,False,False,False,NNP,False,chocolate,True,False,False,False,False,NNP,False,B-NAME
1.0,chocolate,False,True,False,False,ate,Cho,False,NNP,hot,True,False,False,False,False,NNP,False,drink,True,False,False,False,False,NNP,False,I-NAME
1.0,drink,False,True,False,False,ink,Dri,False,NNP,chocolate,True,False,False,False,False,NNP,False,15,False,False,True,True,False,CD,False,I-NAME
1.0,15,False,False,True,True,15,15,False,CD,drink,True,False,False,False,False,NNP,False,sachet,True,False,False,False,False,NNP,False,O
1.0,sachet,False,True,False,False,het,Sac,False,NNP,15,False,False,True,True,False,CD,False,True,None,None,None,None,None,None,None,O
1.0,diskon,True,False,False,False,KON,DIS,False,NNP,True,None,None,None,None,None,None,None,duncan,True,False,False,False,False,NNP,False,O
