Word_row,Word,POS,Label
1587,Box/Mesin,NNP,I-TYPE
1587,Pemotong,NNP,I-TYPE
1587,Kertas/Stapler/Fingerprint,NNP,I-TYPE
1588,Obeng,NNP,B-TYPE
1588,Set,NNP,I-TYPE
1588,Multi,NNP,B-TYPE
1588,31,CD,I-TYPE
1588,in,NN,I-TYPE
1588,1,CD,I-TYPE
1588,Screwdriver,NNP,I-TYPE
1588,Handphone,NNP,O
1588,Elektronik,NNP,O
1588,HP,NNP,O
1588,Laptop,NNP,B-TYPE
1588,PC,NNP,O
1589,Timbangan,NNP,B-TYPE
1589,Badan,NNP,I-TYPE
1589,Digital,NNP,I-TYPE
1589,Gea,NNP,B-BRAND
1589,BR9807,NNP,B-NAME
1590,Waterproof,NNP,B-TYPE
1590,Protective,NNP,I-TYPE
1590,Case,NNP,I-TYPE
1590,Super,NNP,O
1590,Quality,NNP,O
1590,Ultra-slim,NNP,O
1590,Design,NNP,O
1590,for,NNP,O
1590,iPhone,NNP,B-NAME
1590,5/5S/SE,CD,I-NAME
1590,Black,NNP,B-COLOR
1591,Converse,NNP,B-BRAND
1591,Chuck,NNP,B-NAME
1591,Taylor,NNP,I-NAME
1591,All,NNP,I-NAME
1591,Star,NNP,I-NAME
1591,II,NNP,I-NAME
1591,Shoes,NNP,B-TYPE
1591,Indigo,NNP,O
1592,Luminarc,NNP,B-BRAND
1592,toples,NNP,B-TYPE
1592,Rondo,NNP,B-NAME
1592,jar,VB,I-NAME
1592,verbena,IN,B-THEME
1592,1.0,CD,B-DIMENSION
1592,L,NNP,I-DIMENSION
1592,2pcs,CD,O
1593,Marie,NNP,B-BRAND
1593,Claire,NNP,I-BRAND
1593,Nana,NNP,B-NAME
1593,Flat,NNP,B-TYPE
1593,Shoes,NNP,I-TYPE
1593,Mix,NNP,O
1593,Color,NNP,O
1594,Jelly,NNP,B-NAME
1594,Gamat,NNP,I-NAME
1594,Bio,NNP,B-BRAND
1594,Gold,NNP,I-BRAND
1595,Dekorasi,NN,O
1595,Bunga,NN,B-TYPE
1595,Hias,NNP,I-TYPE
1595,Vintage,NNP,B-TYPE
1595,Flower,NNP,I-TYPE
1595,VF05,NNP,O
1596,BELL,NNP,B-BRAND
1596,BSX,NNP,B-NAME
1596,A2,NNP,I-NAME
1596,KIT,NNP,O
1596,Pre,NNP,O
1596,amp,NNP,O
1596,Echo,NNP,B-TYPE
1596,Mic,NNP,I-TYPE
1596,Repeater,NNP,I-TYPE
1597,Malissa,NNP,B-BRAND
1597,Kiss,NNP,B-NAME
1597,White,NNP,I-NAME
1597,Me,NNP,I-NAME
1597,Up,NNP,I-NAME
1597,15ml,NNP,B-DIMENSION
1597,ORIGINAL,NNP,O
1598,Kaos,NNP,B-TYPE
1598,Baju,NNP,B-TYPE
1598,Pakaian,NNP,B-TYPE
1598,MOTOR,NNP,B-THEME
1598,KAWASAKI,NNP,I-THEME
1598,ZX,NNP,I-THEME
1598,130,NNP,I-THEME
1598,SILUET,NNP,I-THEME
1598,Murah,NNP,O
1599,Buku,NN,B-TYPE
1599,catatan,NN,I-TYPE
1599,Line,NNP,B-THEME
1599,Bear,NNP,I-THEME
1599,and,NNP,I-THEME
1599,Rabbit,NNP,I-THEME
1599,Rainbow,NNP,I-THEME
1599,Cute,NNP,I-THEME
1599,Animals,NNP,I-THEME
1599,Notebook,NNP,B-TYPE
1599,sno045,CD,O
1600,LALANG,NNP,B-BRAND
1600,10,CD,O
1600,Pcs,NNP,O
1600,Wood,NNP,B-TYPE
1600,Clip,NNP,I-TYPE
1600,3,NNP,B-DIMENSION
1600,Inches,NNP,I-DIMENSION
1600,Printed,NNP,B-TYPE
1600,Paper,NNP,I-TYPE
1600,Photo,NNP,I-TYPE
1600,Frame,NNP,I-TYPE
1600,With,NNP,I-TYPE
1600,Lanyard,NNP,I-TYPE
1600,Multicolor,NNP,I-TYPE
1601,seca,VB,B-BRAND
1601,201,CD,O
1601,measuring,FW,B-TYPE
1601,tape,FW,I-TYPE
1601,around,FW,I-TYPE
1601,the,FW,I-TYPE
1601,body,FW,I-TYPE
1602,MISS,NNP,B-BRAND
1602,MOTER,NNP,I-BRAND
1602,MATCHA,NNP,B-NAME
1602,MILK,NNP,I-NAME
1602,HAND,NNP,B-TYPE
1602,WAX,NNP,I-TYPE
1603,Goon,NNP,B-BRAND
1603,Pants,NNP,I-BRAND
1603,Excellent,NNP,O
1603,Soft,NNP,O
1603,XL,NNP,B-SIZE
1603,44,NNP,B-SIZE
1603,Celana,NNP,B-TYPE
1604,Creative,NNP,O
1604,Sparkle,NNP,O
1604,Diamond,NNP,B-MATERIAL
1604,Fashion,NNP,O
1604,Lady,NNP,O
1604,Girl,NNP,O
1604,Steel,NNP,B-MATERIAL
1604,Round,NNP,O
1604,Elastic,NNP,O
1605,Quartz,NNP,B-BRAND
1605,Finger,NNP,B-TYPE
1605,Ring,NNP,I-TYPE
1605,watch,VB,I-TYPE
1605,women,NN,B-GENDER
1606,RDA,NNP,B-TYPE
1606,Merlin,NNP,I-TYPE
1606,24mm,NNP,B-DIMENSION
1606,Atomizer,NNP,B-TYPE
1606,Rebuildable,NNP,I-TYPE
1606,Dripping,NNP,I-TYPE
1606,Vape,NNP,I-TYPE
1606,Tank,NNP,I-TYPE
1606,Alumunium,NNP,B-MATERIAL
1606,24,CD,I-MATERIAL
1606,Silver,NNP,B-COLOR
1607,Pulpen,NNP,B-TYPE
1607,Elegan,NNP,O
1607,Metal,NNP,B-MATERIAL
1607,Isi,NNP,O
1607,Tinta,NNP,O
1608,Dijual,NNP,O
1608,MOOIMOM,NNP,B-BRAND
1608,Silicone,NNP,B-MATERIAL
1608,Breast,NNP,B-TYPE
1608,Pump,NNP,I-TYPE
1608,Free,NNP,O
1608,Lid,NNP,B-TYPE
1608,Silikon,NNP,B-MATERIAL
1608,Manual,NNP,O
1608,mooi,VB,B-BRAND
1608,mom,NN,I-BRAND
1608,Berkualitas,NN,O
1608,20170821,CD,O
1609,HD,NN,O
1609,1080P,CD,O
1609,DIY,NNP,O
1609,Module,NNP,O
1609,Camera,NNP,B-TYPE
1609,Video,NNP,O
1609,MINI,NNP,O
1609,DV,NNP,O
1609,DVR,NNP,O
1609,Motion,NNP,O
1609,with,NNP,O
1609,Remote,NNP,O
1610,Control,NNP,O
1610,Black,NNP,B-COLOR
1611,Mont,NNP,B-BRAND
1611,Blanc,NNP,I-BRAND
1611,Meisterstuck,NNP,B-NAME
1611,Classique,NNP,I-NAME
1611,Black,NNP,B-COLOR
1611,(P164),CD,O
1612,Ibanez,NNP,B-BRAND
1612,Lokal,NNP,O
1612,Red,NNP,B-COLOR
1613,Mesin,NN,B-TYPE
1613,jahit,FW,I-TYPE
1613,portable,FW,I-TYPE
1613,multifungsi,NN,I-TYPE
1613,SINGER,NNP,B-BRAND
1613,1306,NNP,B-NAME
1613,Gratis,NNP,O
1613,Accesories,NNP,O
1614,Premium,NNP,O
1615,Jumper,NNP,B-TYPE
1615,Booty,NNP,I-TYPE
1615,Women,NNP,B-GENDER
1615,4.5cm,CD,B-DIMENSION
1616,Ultra,NNP,O
1616,Thin,NNP,O
1616,TPU,NNP,O
1616,Case,NNP,O
1616,for,NNP,O
1616,Alcatel,NNP,B-BRAND
1616,Flash,NNP,O
1616,Plus,NNP,O
1617,Vitron,NNP,B-BRAND
1617,Dvd,NNP,B-TYPE
1617,Player,NNP,I-TYPE
1617,Dvd,NNP,O
1617,42/509r,NNP,O
1617,Technology,NNP,O
1617,Japan,NNP,O
1618,Grosir,NNP,B-BRAND
1618,Station,NNP,I-BRAND
1618,Lampu,NNP,B-TYPE
1618,Emergency,NNP,I-TYPE
1618,Camping,NNP,B-TYPE
1618,LED,NNP,I-TYPE
1618,Lentera,NNP,B-TYPE
1618,Tarik,NNP,I-TYPE
1618,Baterai,NNP,I-TYPE
1619,Biru,NNP,B-COLOR
1620,Dispenser,NNP,B-TYPE
1620,Sabun,NNP,I-TYPE
1620,Single,NNP,O
1620,1,NNP,O
1620,Tabung,NNP,O
1621,JAKET,NNP,B-TYPE
1621,PRIA,NNP,B-GENDER
1621,/,Z,O
1621,JAKET,NNP,B-TYPE
1621,PARKA,NNP,I-TYPE
1621,/,Z,O
1621,JAKET,NNP,B-TYPE
1621,HIKING,NNP,I-TYPE
1621,/,Z,O
1621,JAKET,NNP,B-TYPE
1621,GUNUNG,NNP,I-TYPE
1621,/,Z,O
1621,JAKET,NNP,B-TYPE
1621,MASKULIN,NNP,O
1622,SOFTLENSE,NNP,B-TYPE
1622,DUBAI,NNP,B-BRAND
1622,3,NNP,I-BRAND
1622,TONE,NNP,I-BRAND
1622,(GARANSI,NNP,O
1622,30,CD,O
1622,HARI),NNP,O
1623,USTORE,NNP,B-BRAND
1623,Tenwin,NNP,I-BRAND
1623,DIY,NNP,O
1623,Handheld,NNP,B-TYPE
1623,Paper,NNP,I-TYPE
1623,Printing,NNP,I-TYPE
1623,Card,NNP,I-TYPE
1623,Hole,NNP,I-TYPE
1623,Punch,NNP,I-TYPE
1623,Kids,NNP,B-AGE
1623,Office,NNP,B-TYPE
1623,Supplies,NNP,I-TYPE
1623,Pink,NNP,B-COLOR
1623,intl,NNP,O
1624,BC-06,NNP,O
1624,Digital,NNP,B-TYPE
1624,Wireless,NNP,I-TYPE
1624,Bluetooth,NNP,I-TYPE
1624,Car,NNP,I-TYPE
1624,Kit,NNP,I-TYPE
1624,MP3,NNP,I-TYPE
1624,Player,NNP,I-TYPE
1624,Wireless,NNP,B-TYPE
1624,FM,NNP,I-TYPE
1624,Transmitter,NNP,I-TYPE
1624,Modulator,NNP,I-TYPE
1624,In-car,NNP,I-TYPE
1624,Bluetooth,NNP,I-TYPE
1624,Receiver,NNP,I-TYPE
1624,with,NNP,O
1624,Handsfree,NNP,O
1624,Calling,NNP,O
1624,and,NNP,O
1624,Dual,NNP,O
1624,USB,NNP,O
1624,Charging,NNP,O
1624,Port,NNP,O
1624,for,NNP,O
1624,Apple,NNP,B-BRAND
1624,Samsung,NNP,B-BRAND
1624,HTC,NNP,B-BRAND
1624,LG,NNP,B-BRAND
1624,Smartphone,NNP,O
1624,Tablet,NNP,O
1625,Korek,NNP,B-TYPE
1625,Api,NNP,I-TYPE
1625,Minyak,NNP,I-TYPE
1625,Model,NNP,I-TYPE
1625,Zippo,NNP,B-BRAND
1625,Kantai,NNP,B-NAME
1625,Motif,NNP,O
1625,TIGER,NNP,O
1626,USB,NNP,B-TYPE
1626,Flashdisk,NNP,I-TYPE
1626,Toshiba,NNP,B-BRAND
1626,TransMemory,NNP,B-NAME
1626,Hayabusa,NNP,I-NAME
1626,8GB,CD,B-CAPACITY
1627,CASIO,NNP,B-BRAND
1627,ORIGINAL,NNP,B-NAME
1627,AE-1200WH-1A,NNP,I-NAME
1628,Carters,NNP,B-BRAND
1628,Cardigan,NNP,B-TYPE
1628,Celana,NNP,B-TYPE
1628,Bayi,NNP,B-AGE
1628,Baru,NNP,I-AGE
1628,Lahir,NNP,I-AGE
1628,Anak,NNP,B-AGE
1628,Bayi,NNP,I-AGE
1628,Baju,NNP,B-TYPE
1628,Set,NNP,I-TYPE
1628,Pakaian,NNP,I-TYPE
1629,Abu-Abu,NNP,B-COLOR
1630,MASTIN,NNP,B-BRAND
1630,ISI,NNP,O
1630,100,NNP,O
1630,KAPSUL,NNP,O
1631,HERBAL,NNP,O
1631,BIO,NNP,B-TYPE
1631,OIL,NNP,I-TYPE
1631,atasi,NN,O
1631,Tulang,NNP,O
1631,Syaraf,NNP,O
1631,dan,CC,O
1631,Sendi,NNP,O
1631,Agen,NNP,O
1631,Grosir,NNP,O
1631,Termurah,NNP,O
1632,Fossil,NNP,B-BRAND
1632,FS4828,NNP,O
1632,Original,NNP,O
1633,Alpo,NNP,B-BRAND
1633,Puppy,NNP,B-NAME
1633,Beef,NNP,I-NAME
1633,Vegetables,NNP,I-NAME
1633,"1,3Kg",CD,B-MASS
1634,Telkomsel,NNP,B-BRAND
1634,Kartu,NNP,B-NAME
1634,As,NNP,I-NAME
1634,Nomor,NNP,B-TYPE
1634,Cantik,NNP,I-TYPE
1634,0823.22.505050,CD,O
1635,Akrilik,NNP,B-BRAND
1635,AC,NNP,I-BRAND
1635,AC,NNP,B-TYPE
1635,Reflector,NNP,I-TYPE
1635,AAC80,NNP,B-NAME
1636,ORIGINAL,NNP,O
1636,100%,NNP,O
1636,SK-II,NNP,B-BRAND
1636,Facial,NNP,B-NAME
1636,Treatment,NNP,I-NAME
1636,Essence,NNP,I-NAME
1636,(FTE),NNP,I-NAME
1636,30ml,NNP,B-DIMENSION
1636,SK,NNP,B-BRAND
1636,II,NNP,I-BRAND
1637,Case,NNP,B-TYPE
1637,Flip,NNP,I-TYPE
1637,Cover,NNP,I-TYPE
1637,Polos,NNP,O
1637,Asus,NNP,B-BRAND
1637,Zenfone,NNP,B-NAME
1637,4,CD,I-NAME
1638,WIMCYCLE,NNP,B-BRAND
1638,26,NNP,B-NAME
1638,Fatman,NNP,I-NAME
1638,White,NNP,B-COLOR
1639,Sabun,NNP,B-TYPE
1639,Aroma,NNP,O
1639,Green,NNP,O
1639,Tea,NNP,O
1640,JELOVA,NNP,B-BRAND
1640,ANGELA,NNP,I-BRAND
1640,SETELAN,NNP,B-TYPE
1640,BAJU,NNP,I-TYPE
1640,LENGAN,NNP,I-TYPE
1640,CELANA,NNP,I-TYPE
1640,PANJANG,NNP,I-TYPE
1640,BABY,NNP,B-AGE
1640,BAYI,NNP,B-AGE
1641,SNI,NNP,O
1641,STANDART,NNP,O
1641,PBK,NNP,O
1641,0-6,NNP,B-AGE
1641,MONTHS,NNP,I-AGE
1642,Tempat,NNP,B-TYPE
1642,Sampah,NNP,I-TYPE
1642,Mini,NNP,I-TYPE
1642,untuk,SC,O
1642,Mobil,NNP,O
1642,Bahan,NNP,O
1642,Polimer,NNP,B-MATERIAL
1642,PBT,NNP,I-MATERIAL
1642,(Dengan,NNP,O
1642,Lampu,NNP,O
1642,LED),NNP,O
1643,Kaos,NNP,B-TYPE
1643,Distro,NNP,I-TYPE
1643,WRANGLER,NNP,B-THEME
1643,T-Shirt,NNP,B-TYPE
1643,Hitam,NNP,B-COLOR
1644,TERBARU,NNP,O
1644,BUBBLE,NNP,B-TYPE
1644,WRAP,NNP,I-TYPE
1644,MURAH,NNP,O
1644,ECERAN,NNP,O
1644,1,NNP,B-DIMENSION
1644,METER,NNP,I-DIMENSION
1645,Kalung,NNP,B-TYPE
1645,Panjang,NNP,O
1645,Rantai,NNP,O
1645,Emas,NNP,B-MATERIAL
1645,Liontin,NNP,O
1645,Salib,NNP,B-SHAPE
1645,dengan,IN,O
1645,Kristal,NNP,O
1646,Seoul,NNP,B-TYPE
1646,Knit,NNP,I-TYPE
1646,Blazer,NNP,I-TYPE
1646,3,CD,O
1646,wrn,NN,O
1646,baju,NN,B-TYPE
1646,rajut,VB,I-TYPE
1646,murah,JJ,O
1647,Tosca,NNP,B-COLOR
1647,Mini,NNP,B-SIZE
1647,Pom,NNP,B-TYPE
1647,Earings,NNP,I-TYPE
1648,Ready,NNP,O
1648,Stok,NNP,O
1648,Pembalut,NNP,B-TYPE
1648,Airiz,NNP,B-BRAND
1648,1,NNP,B-NAME
1648,Day,NNP,I-NAME
1648,dan,CC,O
1648,1,CD,O
1648,Panty,NNP,B-TYPE
1648,Tiens,NNP,B-NAME
1648,Tipis,NNP,O
1648,Anti,NNP,O
1648,Bocor,NNP,O
1648,Adem,NNP,O
1648,Dipakai,NNP,O
1649,BASIC,NNP,B-TYPE
1649,SHIRT,NNP,I-TYPE
1649,KAOS,NNP,B-TYPE
1649,WANITA,NNP,I-TYPE
1649,BASIC,NNP,I-TYPE
1650,BUKU,NNP,B-TYPE
1650,USM,NNP,B-NAME
1650,PKN,NNP,I-NAME
1650,STAN,NNP,I-NAME
1650,2017,CD,I-NAME
1650,CIVITAS,NNP,O
1650,GUIDE,NNP,O
1650,12,CD,O
1650,PAKET,NNP,O
1650,SOAL,NNP,O
1651,Jual,FW,O
1651,Pampers,FW,B-BRAND
1651,premium,FW,B-NAME
1651,care,FW,I-NAME
1651,tape,FW,O
1651,S,NNP,B-SIZE
1651,48,NNP,O
1651,S,NNP,B-SIZE
1651,48,NNP,O
1651,S,NNP,B-SIZE
1651,48,CD,O
1651,Berkualitas,NN,O
1651,20170822,CD,O
1652,Promo,NNP,O
1652,Topi,NNP,B-TYPE
1652,Kupluk,NNP,I-TYPE
1652,Headset,NNP,B-TYPE
1652,Bluetooth,NNP,I-TYPE
1652,Wireless,NNP,B-TYPE
1652,Earphone,NNP,I-TYPE
1652,Headphone,NNP,B-TYPE
1652,HITAM,NNP,B-COLOR
1652,Diskon,NNP,O
1652,20170821,CD,O
1653,Hijab,NNP,B-TYPE
1653,Kerudung,NNP,B-TYPE
1653,Segi,NNP,B-SHAPE
1653,Empat,NNP,I-SHAPE
1653,Cotton,NNP,B-MATERIAL
1653,Japan,NNP,I-MATERIAL
1653,Paris,NNP,B-COLOR
1653,Navy,NNP,I-COLOR
1653,Jilbab,NNP,B-TYPE
1654,kaos,NN,B-TYPE
1654,regland,NNP,I-TYPE
1654,Natgeo,NNP,B-THEME
1654,Series,NNP,I-THEME
1655,S925,CD,B-MATERIAL
1655,perak,NN,B-MATERIAL
1655,925,CD,I-MATERIAL
1655,sayap,NN,B-TYPE
1655,malaikat,NN,I-TYPE
1655,bentuk,NN,B-SHAPE
1655,hati,VB,I-SHAPE
1655,Amethyst,NNP,B-MATERIAL
1655,kalung,VB,B-TYPE
1655,kristal,NN,B-MATERIAL
1656,untuk,SC,O
1656,wanita,NN,B-GENDER
1656,International,NNP,O
1656,(...,Z,O
1657,Super,NNP,O
1657,Worth,NNP,O
1657,Original,NNP,O
1657,Sony,NNP,B-NAME
1657,EX51,NNP,I-NAME
1657,Bass,NNP,O
1657,in,NNP,O
1657,ear,NNP,O
1657,Earphone,NNP,B-TYPE
1657,Headset,NNP,B-TYPE
1657,(No,NNP,O
1657,Box),NNP,O
1658,Pampers,NNP,B-BRAND
1658,Popok,NNP,B-TYPE
1658,Active,NNP,B-NAME
1658,Baby,NNP,I-NAME
1658,Pants,NNP,I-NAME
1658,XL,NNP,B-SIZE
1658,50+2,NNP,O
1658,L,NNP,B-SIZE
1658,60+4,NNP,O
1658,M,NNP,B-SIZE
1658,76+6,CD,O
1659,JAKET,NNP,B-TYPE
1659,FASHION,NNP,O
1659,METALIK,NNP,B-COLOR
1659,SILVER,NNP,I-COLOR
1659,JKT,NNP,O
1659,384,CD,O
1660,Jersey,NNP,B-TYPE
1660,XC-Tpjg,NNP,B-NAME
1660,TBIKE,NNP,I-NAME
1660,EAGLE,NNP,I-NAME
1660,RED,NNP,B-COLOR
1661,[,Z,O
1661,Nongshim,NNP,B-BRAND
1661,],Z,O
1661,Seafood,NNP,B-NAME
1661,Ramyun,NNP,I-NAME
1661,5pcs,CD,O
1661,_031146155200,CD,O
1662,Frontline,NNP,B-BRAND
1662,Spray,NNP,I-BRAND
1662,Obat,NNP,B-TYPE
1662,Kutu,NNP,I-TYPE
1662,Semprot,NNP,I-TYPE
1662,Hewan,NNP,I-TYPE
1662,[,Z,O
1662,100,CD,B-DIMENSION
1662,mL,NN,I-DIMENSION
1662,],Z,O
1663,Women,NNP,B-GENDER
1663,Batwing,NNP,B-TYPE
1663,Sleeve,NNP,I-TYPE
1663,Tassels,NNP,B-TYPE
1663,Hem,NNP,I-TYPE
1663,Style,NNP,I-TYPE
1663,Cloak,NNP,B-TYPE
1663,Poncho,NNP,B-TYPE
1663,Cape,NNP,B-TYPE
1663,Tops,NNP,B-TYPE
1664,Knitting,NNP,B-MATERIAL
1664,Sweater,NNP,B-TYPE
1664,Coat,NNP,B-TYPE
1664,Shawl,NNP,B-TYPE
1664,intl,NNP,O
1665,Mouse,NNP,B-TYPE
1665,Logitech,NNP,B-BRAND
1665,M238,NNP,B-NAME
1665,Wireless,NNP,B-TYPE
1665,Mouse,NNP,I-TYPE
1665,Mouse,NNP,B-TYPE
1665,Logitech,NNP,B-BRAND
1665,M238,NNP,B-TYPE
1666,CB,SYM,O
1666,20684,CD,O
1666,Cat,NNP,O
1666,Tas,NNP,B-TYPE
1666,Fashion,NNP,I-TYPE
1666,Korea,NNP,O
1666,Premium,NNP,O
1666,Bag,NNP,B-TYPE
1666,Import,NNP,O
1666,Cewek,NNP,B-GENDER
1666,Wanita,NNP,B-GENDER
1666,Kerja/Kuliah/Main/Mall/Travelling,NNP,O
1667,Mainan,NNP,B-TYPE
1667,Anak,NNP,I-TYPE
1667,Edukasi,NNP,I-TYPE
1667,Kayu,NNP,B-MATERIAL
1667,Kotak,NNP,B-TYPE
1667,Geometri,NNP,I-TYPE
1668,PROMO.........,FW,O
1668,kangertech,FW,B-BRAND
1668,dripbox,FW,B-TYPE
1668,black,FW,B-COLOR
1668,Best,FW,O
1668,Price,FW,O
1669,Alexandre,NNP,B-BRAND
1669,Christie,NNP,I-BRAND
1669,AC,NNP,B-NAME
1669,6339,CD,I-NAME
1669,Automatic,NNP,O
1669,Bronzium,NNP,B-MATERIAL
1669,Limited,NNP,O
1669,Men,NNP,B-GENDER
1669,Original,NNP,O
1670,Mini,NNP,B-SIZE
1670,USB,NNP,B-TYPE
1670,Bluetooth,NNP,I-TYPE
1670,Dongle,NNP,I-TYPE
1670,Adapter,NNP,I-TYPE
1670,for,NNP,O
1670,Laptop,NNP,B-TYPE
1670,PC,NNP,B-TYPE
1670,Win,NNP,B-OS
1670,Xp,NNP,I-OS
1670,Win7,NNP,B-OS
1670,8,CD,I-OS
1671,iPhone,FW,B-NAME
1671,intl,FW,O
1672,Promo,NNP,O
1672,kimono,NNP,B-TYPE
1672,handuk,VB,I-TYPE
1672,Limited,NNP,O
1672,20170821,CD,O
1673,Pet,NNP,B-BRAND
1673,Buddy,NNP,I-BRAND
1673,Love,NNP,I-BRAND
1673,Lamb,NNP,O
1673,Dog,NNP,B-TYPE
1673,Food,NNP,I-TYPE
1673,Repack,NNP,O
1673,[,Z,O
1673,1,CD,B-MASS
1673,Kg,NNP,I-MASS
1673,],Z,O
1674,ST,NNP,B-BRAND
1674,Atasan,NNP,B-TYPE
1674,Wanita,NNP,B-GENDER
1674,Annisa,NNP,B-NAME
1674,top,JJ,B-TYPE
1675,Capdase,NNP,B-BRAND
1675,15,CD,B-SIZE
1675,inch,NN,O
1675,Sleeve,NNP,B-TYPE
1675,Case,NNP,I-TYPE
1675,Tas,NNP,B-TYPE
1675,Sarung,NNP,I-TYPE
1675,Laptop,NNP,I-TYPE
1675,Bag,NNP,O
1675,BROWN,NNP,B-COLOR
1675,PK00M150,NNP,B-NAME
1675,S081,NNP,I-NAME
1675,CX,NNP,I-NAME
1676,ALDO,NNP,B-BRAND
1676,TABLET,NNP,B-TYPE
1676,T33,NNP,B-NAME
1676,ALDO,NNP,B-BRAND
1676,POWER,NNP,B-TYPE
1676,BANK,NNP,I-TYPE
1676,4100mAh,CD,B-CAPACITY
1676,ULTRA,NNP,O
1676,SLIM,NNP,O
1676,BIRU,NNP,B-COLOR
1677,Perawatan,NNP,B-TYPE
1677,Rambut,NNP,I-TYPE
1677,Terbaik,NNP,O
1677,Kaminomoto,NNP,B-BRAND
1677,Shampoo,NNP,B-TYPE
1677,Hair,NNP,B-TYPE
1677,Care,NNP,I-TYPE
1678,Bergo,NNP,B-NAME
1678,Gardeno,NNP,B-BRAND
1678,Talita,NNP,I-BRAND
1679,Merries,NNP,B-BRAND
1679,Tape,NNP,B-NAME
1679,NB24,NNP,I-NAME
1679,S24,NNP,I-NAME
1680,Lampu,NNP,B-TYPE
1680,DULUX,NNP,B-NAME
1680,VALUE,NNP,I-NAME
1680,TWIST,NNP,I-NAME
1680,23,CD,O
1680,Watt,FW,O
1680,base,FW,O
1680,E27,NNP,O
1680,Kuning,NNP,B-COLOR
1680,Warm,NNP,B-COLOR
1680,White,NNP,I-COLOR
1680,OSRAM,NNP,B-BRAND
1681,Fidget,NNP,B-TYPE
1681,Spinner,NNP,I-TYPE
1681,Aluminium,NNP,B-MATERIAL
1681,Premium,NNP,O
1681,Captain,NNP,B-THEME
1681,America,NNP,I-THEME
1681,Focus,NNP,B-TYPE
1681,Hand,NNP,I-TYPE
1681,Toys,NNP,I-TYPE
1682,Mainan,NNP,B-TYPE
1682,Spinner,NNP,I-TYPE
1682,EDC,NNP,B-BRAND
1682,Aluminium,NNP,B-MATERIAL
1682,toqbar,NNP,O
1682,Brass,NNP,B-MATERIAL
1683,Waterproof,FW,B-TYPE
1683,bag,FW,I-TYPE
1683,Case,FW,I-TYPE
1683,Universal,FW,O
1683,for,FW,O
1683,mobile,FW,B-TYPE
1683,phone,FW,I-TYPE
1684,Tempat,NNP,B-TYPE
1684,Pensil,NNP,I-TYPE
1684,Kaleng,NNP,B-MATERIAL
1684,Kotak,NNP,B-TYPE
1684,Pensil,NNP,I-TYPE
1684,Lucu,NNP,O
1684,2,CD,O
1684,Susun,NNP,O
1684,Cute,NNP,B-THEME
1684,Animal,NNP,I-THEME
1685,Canon,NNP,B-BRAND
1685,Cartridge,NNP,B-TYPE
1685,PG-830,NNP,B-NAME
1685,Black,NNP,I-NAME
1685,CL-831,NNP,I-NAME
1685,Color,NNP,I-NAME
1686,PROMO,NNP,O
1686,2,CD,O
1686,BUAH,NNP,O
1686,Yonex,NNP,B-BRAND
1686,Nanoray,NNP,B-NAME
1686,D27,NNP,I-NAME
1686,Raket,NNP,B-TYPE
1686,Badminton,NNP,I-TYPE
1687,Asus,NNP,B-BRAND
1687,Zenfone,NNP,B-NAME
1687,4,CD,I-NAME
1687,MANTAP,NNP,O
1688,Body,NNP,B-TYPE
1688,Shop,NNP,I-TYPE
1688,Body,NNP,B-TYPE
1688,Spa,NNP,I-TYPE
1688,Peeling,NNP,B-TYPE
1688,Gel,NNP,I-TYPE
1688,New,NNP,O
1688,Pack,NNP,O
1688,ISI,NNP,O
1688,400ML,CD,B-DIMENSION
1689,3,CD,B-TYPE
1689,Wall,FW,I-TYPE
1689,stiker,FW,I-TYPE
1689,Metope,FW,B-NAME
1689,kertas,NN,B-TYPE
1689,perekat,NN,I-TYPE
1689,hiasan,NN,B-TYPE
1689,kreatif,JJ,O
1689,kamar,VB,B-TYPE
1689,mandi,NN,I-TYPE
1690,rumah,NN,B-TYPE
1690,lantai,NN,B-TYPE
1690,stiker,NN,B-TYPE
1690,nempel,NN,I-TYPE
1690,di,IN,I-TYPE
1690,dinding,FW,I-TYPE
1691,HAPPY,NNP,B-BRAND
1691,FLIGHT,NNP,I-BRAND
1691,PASPORT,NNP,B-TYPE
1691,COVER,NNP,I-TYPE
1691,6,NNP,O
1691,COLORS,NNP,O
1691,HIGH,NNP,O
1691,QUALIYY,NNP,O
1691,PRODUCT,NNP,O
1692,Brazilian,NNP,B-NAME
1692,Santos,NNP,I-NAME
1692,200,CD,B-MASS
1692,gram,NN,I-MASS
1692,Kopi,NNP,B-TYPE
1692,Bubuk,NNP,I-TYPE
1692,Excelso,NNP,B-BRAND
1692,Grounded,NNP,B-TYPE
1692,Coffee,NNP,I-TYPE
1693,Jual,NNP,O
1693,Flotrol,NNP,B-BRAND
1693,Resin,NNP,B-TYPE
1693,Kation,NNP,I-TYPE
1693,Cation,NNP,B-TYPE
1693,Bag,NNP,I-TYPE
1693,25,CD,O
1693,Liter,NNP,O
1693,Diskon,NNP,O
1693,20170821,CD,O
1694,XL,NNP,B-BRAND
1694,Paket,NNP,B-NAME
1694,Super,NNP,I-NAME
1694,Ngebut,NNP,I-NAME
1694,30,CD,I-NAME
1694,Hari,NN,I-NAME
1694,Kuota,NN,O
1694,12Gb,CD,O
1695,[,Z,O
1695,Tas,NNP,B-TYPE
1695,Travel,NNP,I-TYPE
