,Word_row,Word,POS,Label
10528,1367,for,NNP,O
10529,1367,"38""/39""/40""/41""",NNP,O
10530,1367,Acoustic,NNP,O
10531,1367,Guitar,NNP,O
10532,1367,intl,NNP,B-TYPE
10533,1368,SK-II,NNP,B-BRAND
10534,1368,Stempower,NNP,B-NAME
10535,1368,Essence,NNP,I-NAME
10536,1368,Trial,NNP,I-NAME
10537,1368,1ml,NNP,B-DIMENSION
10538,1368,MEMBER,NNP,O
10539,1368,RESMI,NNP,O
10540,1368,SKII,NNP,O
10541,1369,Telkomsel,NNP,B-BRAND
10542,1369,Flash,NNP,B-NAME
10543,1369,1GB-1.5GB,CD,B-BRAND
10544,1369,(Zona),NN,O
10545,1369,24jam/Bln,CD,O
10546,1370,CVNX.ID,NNP,B-BRAND
10547,1370,Sandal,NNP,B-TYPE
10548,1370,Pria,NNP,B-GENDER
10549,1370,CVNX.ID,NNP,B-BRAND
10550,1370,G3C,NNP,B-NAME
10551,1370,Coklat,NNP,B-COLOR
10552,1371,JUAL,FW,O
10553,1371,outer,FW,B-TYPE
10554,1371,Calya,NNP,B-NAME
10555,1371,Sigra,NNP,B-NAME
10556,1372,Unik,NNP,O
10557,1372,CASIO,NNP,B-BRAND
10558,1372,FX,NNP,B-NAME
10559,1372,95ES,NNP,I-NAME
10560,1372,PLUS,NNP,I-NAME
10561,1372,Scientific,NNP,B-TYPE
10562,1372,Kalkulator,NNP,I-TYPE
10563,1372,Limited,NNP,O
10564,1372,20170821,CD,O
10565,1373,sexy,FW,O
10566,1373,Women,FW,B-GENDER
10567,1373,lingerie,FW,B-TYPE
10568,1373,Underwear,FW,I-TYPE
10569,1373,Bra,NNP,I-TYPE
10570,1373,Panty,NNP,I-TYPE
10571,1373,Set,NNP,I-TYPE
10572,1373,T,NNP,B-TYPE
10573,1373,pants,FW,I-TYPE
10574,1373,thong,FW,B-TYPE
10575,1373,g-string,FW,B-TYPE
10576,1373,briefs,FW,B-TYPE
10577,1373,underpants,FW,B-TYPE
10578,1373,PP301188,NNP,O
10579,1374,Travel,NNP,B-TYPE
10580,1374,Bag,NNP,I-TYPE
10581,1374,Suitcase,NNP,B-TYPE
10582,1374,Coach,NNP,I-TYPE
10583,1374,Set,NNP,I-TYPE
10584,1375,ICE,NNP,B-TYPE
10585,1375,GEL,NNP,I-TYPE
10586,1375,500GRAM,CD,B-MASS
10587,1376,[,Z,O
10588,1376,IPhone,NNP,B-NAME
10589,1376,5,CD,I-NAME
10590,1376,iPhone,FW,I-NAME
10591,1376,5/5S/5C,FW,I-NAME
10592,1376,SUPREME,FW,B-BRAND
10593,1376,transparent,FW,B-TYPE
10594,1376,tempered,FW,I-TYPE
10595,1376,Films,NNP,I-TYPE
10596,1376,Cell,NNP,O
10597,1376,Phone,NNP,O
10598,1376,Accessories,NNP,O
10599,1376,Smartphone,NNP,B-TYPE
10600,1376,Film,NNP,O
10601,1376,iPhone,NNP,B-NAME
10602,1376,5,CD,I-NAME
10603,1376,Screen,NNP,B-TYPE
10604,1376,Protector,NNP,I-TYPE
10605,1377,Epson,NNP,B-BRAND
10606,1377,Printer,NNP,B-TYPE
10607,1377,Kasir,NNP,I-TYPE
10608,1377,TM-U220D,NNP,B-NAME
10609,1377,Hitam,NNP,B-COLOR
10610,1378,Jaket,NNP,B-TYPE
10611,1378,Couple,NNP,I-TYPE
10612,1378,Sweater,NNP,B-TYPE
10613,1378,Couple,NNP,I-TYPE
10614,1378,JKPK,NNP,O
10615,1378,AD90,NNP,O
10616,1379,SARUNG,NNP,B-TYPE
10617,1379,KASUR,NNP,I-TYPE
10618,1379,90,CD,B-SIZE
10619,1379,200,CD,I-SIZE
10620,1379,15,CD,I-SIZE
10621,1379,NO5,CD,O
10622,1379,MONALISA,NNP,B-BRAND
10623,1379,HELLO,NNP,B-THEME
10624,1379,KITTY,NNP,I-THEME
10625,1380,Ready,NNP,O
10626,1380,Stok,NNP,O
10627,1380,Pembalut,NNP,B-TYPE
10628,1380,Airiz,NNP,B-BRAND
10629,1380,2,CD,O
10630,1380,Night,NNP,O
10631,1380,1,NNP,O
10632,1380,Day,NNP,O
10633,1380,Tiens,NNP,B-TYPE
10634,1380,Tipis,NNP,O
10635,1380,Anti,NNP,O
10636,1380,Tembus,NNP,O
10637,1380,Dingin,NNP,O
10638,1380,Dipakai,NNP,O
10639,1381,Clodi,NNP,B-BRAND
10640,1381,De,NNP,I-BRAND
10641,1381,Petitie,NNP,I-BRAND
10642,1381,2insert,CD,O
10643,1381,12motif,CD,O
10644,1381,(20290),CD,O
10645,1382,Sandal,NN,B-TYPE
10646,1382,bayi,NN,B-AGE
10647,1382,perempuan,NN,B-GENDER
10648,1382,Walker,NN,B-TYPE
10649,1382,balita,NN,B-AGE
10650,1382,pertama,OD,O
10651,1382,sepatu,CD,B-TYPE
10652,1382,lembut,FW,O
10653,1382,soled,FW,O
10654,1383,tumit,NN,O
10655,1383,kulit,NN,B-MATERIAL
10656,1383,PU,NN,I-MATERIAL
10657,1383,lampu,JJ,O
10658,1383,berkedip,VB,O
10659,1383,(berwarna,NN,O
10660,1383,merah,NN,B-COLOR
10661,1383,muda,JJ,I-COLOR
10662,1384,International,NNP,O
10663,1385,Jaket,NNP,B-TYPE
10664,1385,PHOTOGRAPHY,NNP,I-TYPE
10665,1385,~,NNP,O
10666,1385,National,NNP,B-THEME
10667,1385,Geographic,NNP,I-THEME
10668,1385,Kuning,NNP,I-THEME
10669,1385,~,NNP,O
10670,1385,Surabaya,NNP,O
10671,1386,Mukena,NNP,B-TYPE
10672,1386,Bali,NNP,I-TYPE
10673,1386,20,CD,O
10674,1387,Rak,NNP,B-TYPE
10675,1387,Sepatu,NNP,I-TYPE
10676,1387,DOUBLE,NNP,B-TYPE
10677,1387,SHOE,NNP,I-TYPE
10678,1387,RACK,NNP,I-TYPE
10679,1387,+PENUTUP,FW,O
10680,1387,RESLETING,FW,O
10681,1387,12,FW,O
10682,1387,LAYER,FW,O
10683,1388,Earphone,NNP,B-TYPE
10684,1388,SoundMagic,NNP,B-BRAND
10685,1388,ES18,NNP,B-NAME
10686,1388,Green,NNP,B-COLOR
10687,1389,LENOVO,NNP,B-BRAND
10688,1389,IP,NNP,B-NAME
10689,1389,310S-11IAP,CD,I-NAME
10690,1389,BLACK,NNP,B-SIZE
10691,1389,N3350/2GB/500GB/Intel,NNP,O
10692,1389,"HD/11.6""/DOS/NO",NNP,O
10693,1390,DVD/Cam/BT,NNP,O
10694,1391,Standing,NNP,B-TYPE
10695,1391,Hanger,NNP,I-TYPE
10696,1391,Multifungsi,NNP,I-TYPE
10697,1391,/,Z,O
10698,1391,Gantungan,NNP,B-TYPE
10699,1391,Tas,NNP,I-TYPE
10700,1391,Baju,NNP,I-TYPE
10701,1391,Portable,NNP,I-TYPE
10702,1392,ESP,NNP,B-BRAND
10703,1392,LTD,NNP,B-NAME
10704,1392,Gitar,NNP,B-TYPE
10705,1392,Elektrik,NNP,I-TYPE
10706,1392,MH-103,NNP,B-NAME
10707,1393,Rok,NNP,B-TYPE
10708,1393,Stripe,NNP,O
10709,1393,Skirt,NNP,B-TYPE
10710,1393,Bayi,NNP,B-AGE
10711,1393,anak,NN,B-AGE
10712,1394,hp,FW,B-BRAND
10713,1394,pavilion,FW,B-NAME
10714,1394,x360,CD,I-NAME
10715,1394,convert,NN,I-NAME
10716,1394,13-u171tu,CD,I-NAME
10717,1395,Minimal,NNP,O
10718,1395,MINI,NNP,O
10719,1395,DOT,NNP,O
10720,1395,TUNIC,NNP,B-TYPE
10721,1395,Coral,NNP,B-BRAND
10722,1395,Cloud,NNP,I-BRAND
10723,1396,BPOM,NNP,O
10724,1396,AKIYO,NNP,B-BRAND
10725,1396,PERMEN,NNP,B-NAME
10726,1396,KOPI,NNP,I-NAME
10727,1397,Jual,FW,O
10728,1397,Portable,FW,B-TYPE
10729,1397,Utrasonic,FW,I-TYPE
10730,1397,mosquito,FW,I-TYPE
10731,1397,repeller,FW,I-TYPE
10732,1397,Smart,NNP,I-TYPE
10733,1397,Sensor,NNP,I-TYPE
10734,1397,RIddex,NNP,B-BRAND
10735,1397,Pengusir,NNP,B-TYPE
10736,1397,Nyamuk,NNP,I-TYPE
10737,1397,Ultrasonic,NNP,I-TYPE
10738,1397,Diskon,NNP,O
10739,1397,20170821,CD,O
10740,1398,Tupperware,NNP,B-BRAND
10741,1398,Botol,NNP,B-TYPE
10742,1398,Minum,NNP,I-TYPE
10743,1398,1liter,CD,B-CAPACITY
10744,1398,1pcs,CD,O
10745,1398,Merah,NNP,B-COLOR
10746,1399,Tahitian,NNP,B-BRAND
10747,1399,Noni,NNP,I-BRAND
10748,1399,Juice,NNP,B-TYPE
10749,1399,(Original),NNP,O
10750,1400,[Free,IN,O
10751,1400,Delivery],NNP,O
10752,1400,[35%,CD,O
10753,1400,off],NN,O
10754,1400,[,Z,O
10755,1400,espresso,NN,B-BRAND
10756,1400,],Z,O
10757,1400,coloring,FW,B-NAME
10758,1400,hair,FW,I-NAME
10759,1400,keratin,FW,I-NAME
10760,1400,nail,FW,I-NAME
10761,1400,hair,FW,B-TYPE
10762,1400,waxing,FW,I-TYPE
10763,1400,hair,FW,B-TYPE
10764,1400,dye,FW,I-TYPE
10765,1400,hair,FW,B-TYPE
10766,1400,coating,FW,I-TYPE
10767,1401,Yamaha,NNP,B-BRAND
10768,1401,Senar,NNP,B-TYPE
10769,1401,Gitar,NNP,I-TYPE
10770,1401,String,NNP,B-TYPE
10771,1402,Muscle,NNP,B-BRAND
10772,1402,Fit,NNP,I-BRAND
10773,1402,Kaos,NNP,B-TYPE
10774,1402,Polos,NNP,O
10775,1402,T-shirt,NNP,B-TYPE
10776,1402,O-neck,NNP,I-TYPE
10777,1402,Lengan,NNP,I-TYPE
10778,1402,pendek,NNP,I-TYPE
10779,1402,Cotton,NNP,B-MATERIAL
10780,1402,Misty,NNP,B-COLOR
10781,1403,Merah,NNP,O
10782,1404,THE,NNP,O
10783,1404,BEST,NNP,O
10784,1404,PRICE,NNP,O
10785,1404,100,NNP,O
10786,1404,PCS,NNP,O
10787,1404,KINOKI,NNP,B-BRAND
10788,1404,GOLD,NNP,O
10789,1404,Detox,NNP,B-TYPE
10790,1404,Foot,NNP,I-TYPE
10791,1404,Pads,NNP,I-TYPE
10792,1404,FREE,NNP,O
10793,1404,10,CD,O
10794,1404,PCS,NNP,O
10795,1404,(55,CD,O
10796,1404,pasang),NND,O
10797,1405,Dijual,NNP,O
10798,1405,Switch,NNP,B-TYPE
10799,1405,kecil,JJ,I-TYPE
10800,1405,Rocket,NNP,B-TYPE
10801,1405,switch,NNP,I-TYPE
10802,1405,Murah,NNP,O
10803,1405,20170821,CD,O
10804,1406,Ln'C,NNP,B-BRAND
10805,1406,Fiona,NNP,B-BRAND
10806,1406,Hand,NNP,B-TYPE
10807,1406,Bag,NNP,I-TYPE
10808,1407,FLUX,NNP,B-BRAND
10809,1407,POWERBANK,NNP,B-TYPE
10810,1407,Ultima,NNP,B-NAME
10811,1407,Model,NNP,O
10812,1407,20000mAH,CD,B-CAPACITY
10813,1408,KUALITAS,NNP,O
10814,1408,ISTIMEWA,NNP,O
10815,1408,Sepatu,NNP,B-TYPE
10816,1408,Roda,NNP,I-TYPE
10817,1408,Anak,NNP,B-AGE
10818,1409,Buff,NNP,B-TYPE
10819,1409,",",Z,O
10820,1409,Masker,FW,B-TYPE
10821,1409,buff,FW,I-TYPE
10822,1409,buff,FW,B-TYPE
10823,1409,"Multifungsi,",FW,O
10824,1409,masker,FW,B-TYPE
10825,1409,multifungsi,NN,O
10826,1410,Kacamata,NN,B-TYPE
10827,1410,berkendara,NN,O
10828,1410,anti,JJ,O
10829,1410,silau,SC,O
10830,1410,siang,NN,O
10831,1410,dan,CC,O
10832,1410,malam,NN,O
10833,1410,HD,NNP,O
10834,1410,Vision,NNP,O
10835,1411,Hard,NNP,B-TYPE
10836,1411,Case,NNP,I-TYPE
10837,1411,Hardcase,NNP,B-TYPE
10838,1411,Nillkin,NNP,B-BRAND
10839,1411,Super,NNP,B-NAME
10840,1411,Frosted,NNP,I-NAME
10841,1411,Shield,NNP,I-NAME
10842,1411,Meizu,NNP,B-NAME
10843,1411,MX4,NNP,I-NAME
10844,1411,MX,NNP,B-NAME
10845,1411,4,CD,B-BRAND
10846,1412,PANCI,NNP,B-TYPE
10847,1412,HAPPYCALL,NNP,B-BRAND
10848,1412,PALING,NNP,O
10849,1412,MURAH,NNP,O
10850,1412,HAPPYCALL,NNP,B-BRAND
10851,1412,GRILL,NNP,B-TYPE
10852,1412,PAN,NNP,I-TYPE
10853,1412,28CM,CD,B-DIMENSION
10854,1412,[,Z,O
10855,1412,Red,NNP,B-COLOR
10856,1412,],Z,O
10857,1413,JAKET,NNP,B-TYPE
10858,1413,SUPERMAN,NNP,B-THEME
10859,1413,CLARK,NNP,I-THEME
10860,1413,KENT,NNP,I-THEME
10861,1413,BLACK,NNP,B-COLOR
10862,1413,RED,NNP,B-COLOR
10863,1413,FREE,NNP,O
10864,1413,SIZE,NNP,O
10865,1413,L,NNP,B-SIZE
10866,1413,BAHAN,NNP,O
10867,1413,FLEECE,NNP,B-MATERIAL
10868,1414,bumper,FW,B-TYPE
10869,1414,case,FW,I-TYPE
10870,1414,cover,FW,I-TYPE
10871,1414,untuk,FW,O
10872,1414,iphone,FW,B-NAME
10873,1414,4,CD,I-NAME
10874,1414,4s,CD,I-NAME
10875,1415,Batik,NNP,B-BRAND
10876,1415,Prasetyo,NNP,I-BRAND
10877,1415,KR,NNP,O
10878,1415,4,CD,O
10879,1415,Baju,NN,B-TYPE
10880,1415,Koko,NNP,I-TYPE
10881,1415,Pria,NNP,B-GENDER
10882,1415,Muslim,NNP,O
10883,1415,Modern,NNP,B-TYPE
10884,1416,Jual,NNP,O
10885,1416,KURSI,NNP,B-TYPE
10886,1416,MAKAN,NNP,I-TYPE
10887,1416,BAYI,NNP,B-AGE
10888,1416,CHAIR,NNP,B-TYPE
10889,1416,STROLLER,NNP,I-TYPE
10890,1416,FAMILY,NNP,B-BRAND
10891,1416,STROLLER,NNP,B-TYPE
10892,1416,KURSI,NNP,B-TYPE
10893,1416,FC,NNP,B-NAME
10894,1416,8288,NNP,I-NAME
10895,1416,Diskon,NNP,O
10896,1416,20170821,CD,O
10897,1417,Kripeace,NNP,B-BRAND
10898,1417,Woles,NNP,I-BRAND
10899,1418,Vespa,NNP,B-BRAND
10900,1418,GTS,NNP,B-NAME
10901,1418,300,NNP,I-NAME
10902,1418,Super,NNP,B-TYPE
10903,1418,Sport,NNP,I-TYPE
10904,1418,Grey,NNP,B-COLOR
10905,1418,OTR,NNP,O
10906,1418,Jakarta,NNP,O
10907,1419,Kulkas,NNP,B-TYPE
10908,1419,Mini,NNP,I-TYPE
10909,1419,USB,NNP,I-TYPE
10910,1420,UNIVERSAL,NNP,B-NAME
10911,1420,STUDIOS,NNP,B-BRAND
10912,1420,SINGAPORE,NNP,I-NAME
10913,1420,EXPRESS,NNP,I-NAME
10914,1420,PASS,NNP,I-NAME
10915,1420,ADULT,NNP,B-AGE
10916,1421,Evercoss,NNP,B-BRAND
10917,1421,Jump,NNP,B-NAME
10918,1421,T2,NNP,I-NAME
10919,1421,R40G,NNP,I-NAME
10920,1421,4GB,CD,O
10921,1421,Hitam,NNP,B-COLOR
10922,1422,Swatch,NNP,B-BRAND
10923,1422,LP137,NNP,B-NAME
10924,1422,FUN,NNP,I-NAME
10925,1422,IN,NNP,I-NAME
10926,1422,PINK,NNP,I-NAME
10927,1423,Jual,NNP,O
10928,1423,TP,NNP,B-BRAND
10929,1423,Link,NNP,I-BRAND
10930,1423,NC200,NNP,B-NAME
10931,1423,Cloud,NNP,B-TYPE
10932,1423,Camera,NNP,I-TYPE
10933,1423,300Mbps,NNP,O
10934,1423,Wi,NNP,B-TYPE
10935,1423,Fi,NNP,I-TYPE
10936,1423,Diskon,NNP,O
10937,1423,20170821,CD,O
10938,1424,Motomo,NNP,B-BRAND
10939,1424,Asus,NNP,B-BRAND
10940,1424,"TYPE=""",NNP,O
10941,1424,"NAME"">Zenfone",NNP,O
10942,1424,GO,NNP,O
10943,1424,(2016),CD,O
10944,1424,4.5,CD,B-SIZE
10945,1424,inchi,VB,I-SIZE
10946,1424,ZB452KG,NNP,O
10947,1424,Metal,NNP,B-TYPE
10948,1424,Hardcase,NNP,I-TYPE
10949,1425,Metal,NNP,B-TYPE
10950,1425,Back,NNP,I-TYPE
10951,1425,Cover,NNP,I-TYPE
10952,1425,Hardcase,NNP,B-TYPE
10953,1425,Backcase,NNP,I-TYPE
10954,1425,Metal,NNP,B-TYPE
10955,1425,Case,NNP,I-TYPE
10956,1425,Silver,NNP,B-COLOR
10957,1426,JAM,NN,B-TYPE
10958,1426,TANGAN,NNP,I-TYPE
10959,1426,WANITA,NNP,B-GENDER
10960,1426,TRENDY,NNP,O
10961,1427,[BIG,NN,O
10962,1427,SALE,NNP,O
10963,1427,BEST,NNP,O
10964,1427,DEAL],NNP,O
10965,1427,ALAT,NNP,B-TYPE
10966,1427,PEL,NNP,I-TYPE
10967,1427,SUPER,NNP,B-NAME
10968,1427,MOP,NNP,I-NAME
10969,1427,NIKTECH,NNP,B-BRAND
10970,1427,PEMBERSIH,NNP,B-TYPE
10971,1427,RUMAH,NNP,I-TYPE
10972,1428,Magic,NNP,O
10973,1428,Black,NNP,B-TYPE
10974,1428,Garlic,NNP,I-TYPE
10975,1428,Bawang,NNP,B-TYPE
10976,1428,Hitam,NNP,I-TYPE
10977,1428,Ajaib,NNP,O
10978,1428,Testimoni,NNP,O
10979,1428,Asli,NNP,O
10980,1428,Double,NNP,O
10981,1428,Antioxidant,NNP,O
10982,1429,JOLIZ,NNP,B-BRAND
10983,1429,Jelly,NNP,B-TYPE
10984,1429,Leaves,NNP,I-TYPE
10985,1429,Sandal,NNP,I-TYPE
10986,1429,3,NNP,O
10987,1429,Colors,NNP,O
10988,1430,NIKE,NNP,B-BRAND
10989,1430,YOGA,NNP,B-TYPE
10990,1430,MAT,NNP,I-TYPE
10991,1430,3MM,CD,B-DIMENSION
10992,1430,AT/DAT,NNP,O
10993,1430,N.YE.02.339.O,NNP,O
10994,1430,HIJAU,NNP,B-COLOR
10995,1431,XL,NNP,B-BRAND
10996,1431,Axiata,NNP,B-NAME
10997,1431,Nomor,NNP,B-BRAND
10998,1431,Cantik,NNP,I-TYPE
10999,1431,081,CD,O
11000,1431,7070,CD,O
11001,1431,2009,CD,O
11002,1432,AIUEO,NNP,B-BRAND
11003,1432,Teflon,NNP,B-TYPE
11004,1432,Mini,NNP,B-SIZE
11005,1432,Non,NNP,B-TYPE
11006,1432,Stick,NNP,I-TYPE
11007,1432,Frying,NNP,I-TYPE
11008,1432,Fry,NNP,I-TYPE
11009,1432,Pan,NNP,I-TYPE
11010,1432,Wajan,NNP,B-TYPE
11011,1432,Masak,NNP,I-TYPE
11012,1432,Karakter,NNP,O
11013,1433,Anti,NNP,B-TYPE
11014,1433,Lengket,NNP,I-TYPE
11015,1433,Motif,NNP,O
11016,1433,Shell,NNP,O
11017,1433,Kerang,NNP,O
11018,1434,SANDISK,NNP,B-BRAND
11019,1434,FLASH,NNP,B-TYPE
11020,1434,DISK,NNP,I-TYPE
11021,1434,BLADE,NNP,B-NAME
11022,1434,32GB,CD,B-CAPACITY
11023,1434,Garansi,NN,O
11024,1434,resmi,JJ,O
11025,1434,5,CD,O
11026,1434,tahun,NN,O
11027,1435,Kaos,NNP,B-TYPE
11028,1435,Kaki,NNP,I-TYPE
11029,1435,Pita,NNP,I-TYPE
11030,1435,0-12,CD,B-AGE
11031,1435,bln,NN,I-AGE
11032,1436,Inini,NNP,B-BRAND
11033,1436,Mainan,NNP,B-TYPE
11034,1436,Bayi,NNP,I-TYPE
11035,1436,Ring,NNP,B-NAME
11036,1436,Donat,NNP,I-NAME
11037,1436,Roda,NNP,I-NAME
11038,1436,Kembang,NNP,I-NAME
11039,1436,Small,NNP,I-NAME
11040,1436,|,NNP,O
11041,1436,SNI,NNP,O
11042,1436,Mainan,NNP,O
11043,1436,edukasi,VB,B-TYPE
11044,1437,Gamis,NNP,B-TYPE
11045,1437,Nadine,NNP,B-NAME
11046,1437,peach,NNP,B-COLOR
11047,1438,OTOMobil,NNP,B-BRAND
11048,1438,2PCS,NNP,O
11049,1438,Lampu,NNP,B-TYPE
11050,1438,Tutup,NNP,B-TYPE
11051,1438,Pentil,NNP,I-TYPE
11052,1438,Ban,NNP,I-TYPE
11053,1438,Motor/Mobil,NNP,I-TYPE
11054,1438,2PCS,CD,O
11055,1438,TOX-JH010,CD,B-NAME
11056,1439,(Universal),NNP,O
11057,1439,Baterai,NNP,B-TYPE
11058,1439,Biru,NNP,B-COLOR
11059,1440,UNGGULAN,NNP,O
11060,1440,SANDISK,NNP,B-BRAND
11061,1440,ULTRA,NNP,B-NAME
11062,1440,FLASHDISK,NNP,B-TYPE
11063,1440,USB,NNP,I-TYPE
11064,1440,3.0,CD,I-TYPE
11065,1440,CZ48,CD,B-NAME
11066,1440,64GB,CD,B-CAPACITY
11067,1440,UP,NNP,O
11068,1440,TO,NNP,O
11069,1440,100MB.s,CD,O
11070,1441,Hamsfood,NNP,B-BRAND
11071,1441,Jerami,NNP,B-TYPE
11072,1441,Khusus,NNP,I-TYPE
11073,1441,Hamster/Kelinci,NNP,I-TYPE
11074,1441,Natural,NNP,B-TYPE
11075,1441,Timothy,NNP,I-TYPE
11076,1441,Hay,NNP,I-TYPE
11077,1441,500gr,CD,B-MASS
11078,1442,JS086,NNP,O
11079,1442,NATURAL,NNP,B-MATERIAL
11080,1442,SPESSARTINE,NNP,I-MATERIAL
11081,1442,GARNET,NNP,I-MATERIAL
11082,1442,1.05CT,CD,O
11083,1442,BRASS,NNP,B-TYPE
11084,1442,RING,NNP,I-TYPE
11085,1442,SIZE,NNP,O
11086,1442,7,CD,B-SIZE
11087,1443,USB,NNP,O
11088,1443,Flashdisk,NNP,B-TYPE
11089,1443,2.0,NNP,I-TYPE
11090,1443,Kingston,NNP,B-BRAND
11091,1443,32GB,CD,B-CAPACITY
11092,1443,Data,NN,B-NAME
11093,1443,Traveler,NNP,I-NAME
11094,1443,101,NNP,I-NAME
11095,1444,SEHAT,NNP,B-BRAND
11096,1444,PRIA,NNP,I-BRAND
11097,1444,100,NNP,O
11098,1444,PILLS,NNP,O
11099,1444,RAMUAN,NNP,O
11100,1444,MADURA,NNP,O
11101,1444,KHUSUS,NNP,O
11102,1444,PRIA,NNP,B-GENDER
11103,1445,Acer,NNP,B-BRAND
11104,1445,Liquid,NNP,B-NAME
11105,1445,E700/E39/TS,NNP,I-NAME
11106,1445,Black,NNP,B-COLOR
11107,1445,Garansi,NNP,O
11108,1445,Resmi,NNP,O
11109,1445,Acer,NNP,O
11110,1445,Indonesia,NNP,O
11111,1446,Nillkin,NNP,B-BRAND
11112,1446,LG,NNP,B-BRAND
11113,1446,G,NNP,B-NAME
11114,1446,Pro,NNP,I-NAME
11115,1446,2,CD,I-NAME
11116,1446,D838,NNP,I-NAME
11117,1446,Sparkle,NNP,B-TYPE
11118,1446,Leather,NNP,I-TYPE
11119,1446,Case,NNP,I-TYPE
11120,1446,HITAM,NNP,B-COLOR
11121,1447,Victoria,NNP,B-BRAND
11122,1447,Secret,NNP,I-BRAND
11123,1447,Love,NNP,B-NAME
11124,1447,Spell,NNP,I-NAME
11125,1447,Body,NNP,I-NAME
11126,1447,Mist,NNP,I-NAME
11127,1447,250ml,NNP,B-DIMENSION
11128,1447,Parfum,NNP,B-TYPE
11129,1447,Original,NNP,O
11130,1448,Erlangga,NNP,B-BRAND
11131,1448,Buku,NNP,O
11132,1448,Grafik,NNP,B-NAME
11133,1448,Arsitektur,NNP,I-NAME
11134,1448,Ed,NNP,O
11135,1448,5,CD,O
11136,1448,Francis,NNP,O
11137,1448,D.K.,NNP,O
11138,1448,Ching,NNP,O
11139,1449,ASUS,NNP,B-BRAND
11140,1449,VivoBook,NNP,B-NAME
11141,1449,Flip,NNP,I-NAME
11142,1449,TP501UB,NNP,I-NAME
11143,1449,i7,CD,B-PROCESSOR
11144,1449,6500U,CD,I-PROCESSOR
11145,1449,4GB,CD,B-RAM
11146,1449,1TB,CD,O
11147,1449,GeForce,NNP,O
11148,1449,GT940M,NNP,O
11149,1450,W10,CD,B-OS
11150,1450,|,NN,O
11151,1450,15.6,CD,B-DIMENSION
11152,1450,FHD,NNP,O
11153,1450,"""",Z,O
11154,1451,Gembok,NNP,B-TYPE
11155,1451,GAH,NNP,B-BRAND
11156,1451,60mm,NNP,B-DIMENSION
11157,1451,Besi,NNP,B-MATERIAL
11158,1451,dengan,IN,O
11159,1451,Long,NNP,O
11160,1451,Shackle,NNP,B-TYPE
11161,1452,JACKET,NNP,B-TYPE
11162,1452,RILAKUMA,NNP,B-BRAND
11163,1453,Epiphone,NNP,B-BRAND
11164,1453,Casino,NNP,B-NAME
11165,1453,inspired,FW,I-NAME
11166,1453,by,FW,I-NAME
11167,1453,John,NNP,B-BRAND
11168,1453,Lennon,NNP,I-NAME
11169,1453,1965,CD,I-NAME
11170,1453,vintage,FW,I-NAME
11171,1453,sunburst,FW,I-NAME
11172,1453,Holowbody,NNP,B-TYPE
11173,1454,TERBARU,NNP,O
11174,1454,MUDD2,NNP,B-BRAND
11175,1454,flare,FW,B-TYPE
11176,1454,tanktop,FW,I-TYPE
11177,1454,branded,FW,O
11178,1454,100,FW,O
11179,1454,authentiic,FW,O
11180,1455,Kraft,NNP,B-BRAND
11181,1455,Cheddar,NNP,I-BRAND
11182,1455,175gr,CD,B-MASS
11183,1455,2,CD,O
11184,1455,Pcs,NNP,O
11185,1456,Jual,NNP,O
11186,1456,Pampers,NNP,B-BRAND
11187,1456,Popok,NNP,B-TYPE
11188,1456,Premium,NNP,B-NAME
11189,1456,Care,NNP,I-NAME
11190,1456,New,NNP,B-AGE
11191,1456,Baby,NNP,I-AGE
11192,1456,Tape,NNP,B-MATERIAL
11193,1456,S,NNP,B-SIZE
11194,1456,48,CD,B-SIZE
11195,1456,Murah,NN,O
11196,1456,20170821,CD,O
11197,1457,Mega,NN,B-BRAND
11198,1457,6,CD,I-BRAND
11199,1457,Far,NNP,B-NAME
11200,1457,Infrared,NNP,I-NAME
11201,1457,Hydrogen,NNP,I-NAME
11202,1457,Water,NNP,I-NAME
11203,1457,Botol,NNP,B-TYPE
11204,1457,Terapi,NNP,I-TYPE
11205,1457,Diabetes,NNP,I-TYPE
11206,1458,nokia,PRP,B-BRAND
11207,1458,130,CD,B-NAME
11208,1458,dual,NN,O
11209,1458,sim,NN,O
11210,1458,mp3,CD,O
11211,1458,PROMO,NNP,B-TYPE
11212,1458,HARI,NNP,O
11213,1458,INI,NNP,O
11214,1458,SAJA,NNP,O
11215,1459,Polka,NN,O
11216,1459,Dress,FW,B-TYPE
11217,1459,cute,FW,O
11218,1459,code,NN,O
11219,1459,290,CD,O
11220,1460,ROTO,NNP,B-BRAND
11221,1460,CHAMP,NNP,I-BRAND
11222,1460,SLICER,NNP,B-TYPE
11223,1460,SERBA,NNP,O
11224,1460,GUNA,NNP,O
11225,1461,Rak,NNP,B-TYPE
11226,1461,Sepatu,NNP,I-TYPE
11227,1461,Stainless,NNP,B-MATERIAL
11228,1461,Steel,NNP,I-MATERIAL
11229,1461,4,CD,O
11230,1461,Susun,NNP,O
11231,1462,European,NNP,O
11232,1462,modern,FW,O
11233,1462,minimalist,FW,O
11234,1462,living,FW,B-TYPE
11235,1462,room,FW,I-TYPE
11236,1462,sofa,FW,I-TYPE
11237,1462,stretch,FW,O
11238,1462,wall-to-wall,FW,B-TYPE
11239,1462,bed,FW,I-TYPE
11240,1462,coffee,FW,B-TYPE
